id,Card_id,Collector_code,Card_name,Expansion_code,Rarity,User_id,User_name,User_country,Quantity,Price
293675897,250299,OP03-092a,Rob Lucci,op-03,Alternate Art,30639,Jokerslair,IT,1,35.57
265751986,250299,OP03-092a,Rob Lucci,op-03,Alternate Art,22845,Mannorath,IT,2,47.43
229584482,250299,OP03-092a,Rob Lucci,op-03,Alternate Art,108080,OPSSMARKET,IT,1,94.4
279438205,250307,OP03-122a,Sogeking,op-03,Secret Rare,92176,SpellCastGames,US,1,13.23
284312628,250307,OP03-122a,Sogeking,op-03,Secret Rare,149296,Fun Gs collections,US,1,15.22
299575558,250307,OP03-122a,Sogeking,op-03,Secret Rare,295514,UrzasConsulting,IT,1,15.44
296571580,250307,OP03-122a,Sogeking,op-03,Secret Rare,14263,CerberusTCG,IT,1,15.46
296442154,250307,OP03-122a,Sogeking,op-03,Secret Rare,242109,Diadem Hobbies,CA,1,16.05
299423327,250307,OP03-122a,Sogeking,op-03,Secret Rare,21929,Galactus Roma,IT,4,17.21
246280126,250307,OP03-122a,Sogeking,op-03,Secret Rare,3972,TolarianAcademy,IT,2,17.75
293675990,250307,OP03-122a,Sogeking,op-03,Secret Rare,30639,Jokerslair,IT,1,18.43
282075760,250307,OP03-122a,Sogeking,op-03,Secret Rare,166643,Lone Star PokeVault,US,1,19.49
279263918,250307,OP03-122a,Sogeking,op-03,Secret Rare,779,Cardshopaolo,IT,4,19.87
230000293,250307,OP03-122a,Sogeking,op-03,Secret Rare,177765,Dyocaru,IT,1,34.42
293677078,250307,OP03-122a,Sogeking,op-03,Secret Rare,30639,Jokerslair,IT,1,37.47
300853331,250308,OP03-122m,Sogeking,op-03,Alternate Art,11531,Il Covo del Nerd,IT,1,445.58
269697588,250308,OP03-122m,Sogeking,op-03,Alternate Art,242109,Diadem Hobbies,CA,1,447.04
258010739,250308,OP03-122m,Sogeking,op-03,Alternate Art,52835,Pool4you,ES,1,467.84
274175694,250308,OP03-122m,Sogeking,op-03,Alternate Art,779,Cardshopaolo,IT,1,467.85
298284509,250308,OP03-122m,Sogeking,op-03,Alternate Art,21929,Galactus Roma,IT,1,480.71
268559591,250308,OP03-122m,Sogeking,op-03,Alternate Art,3972,TolarianAcademy,IT,1,586.03
299304182,250308,OP03-122m,Sogeking,op-03,Alternate Art,33502,Manastore,IT,1,761.11
294240372,250308,OP03-122m,Sogeking,op-03,Alternate Art,30639,Jokerslair,IT,1,995.81
300376974,250310,OP03-086a,Spandam,op-03,Alternate Art,53128,Qwerty97asd,IT,1,15.33
300488476,250310,OP03-086a,Spandam,op-03,Alternate Art,36,Magic Planet,IT,1,15.35
233857292,250310,OP03-086a,Spandam,op-03,Alternate Art,148842,ShopponiStore,IT,1,20.79
294818155,250310,OP03-086a,Spandam,op-03,Alternate Art,149296,Fun Gs collections,US,1,22.41
299535878,250310,OP03-086a,Spandam,op-03,Alternate Art,295514,UrzasConsulting,IT,1,23.12
295590441,250310,OP03-086a,Spandam,op-03,Alternate Art,21929,Galactus Roma,IT,2,23.13
288487239,250310,OP03-086a,Spandam,op-03,Alternate Art,166643,Lone Star PokeVault,US,1,23.21
296658622,250310,OP03-086a,Spandam,op-03,Alternate Art,14263,CerberusTCG,IT,1,23.61
293922861,250310,OP03-086a,Spandam,op-03,Alternate Art,30639,Jokerslair,IT,3,23.61
297371799,250310,OP03-086a,Spandam,op-03,Alternate Art,30639,Jokerslair,IT,1,23.71
279837333,250310,OP03-086a,Spandam,op-03,Alternate Art,86502,ChimeraTrading,IT,1,23.72
266637785,250310,OP03-086a,Spandam,op-03,Alternate Art,157356,Quintamarcha,ES,1,29.62
265751953,250310,OP03-086a,Spandam,op-03,Alternate Art,22845,Mannorath,IT,1,47.43
297370872,250323,OP03-041A,Usopp,op-03,Alternate Art,117801,TOWERSELLER,IT,3,11.88
296192046,250323,OP03-041A,Usopp,op-03,Alternate Art,17803,TheSideralWolf,IT,1,13.39
283613495,250323,OP03-041A,Usopp,op-03,Alternate Art,100375,Tier 1 Games,US,1,18.78
299575575,250323,OP03-041A,Usopp,op-03,Alternate Art,295514,UrzasConsulting,IT,1,23.61
252836983,250323,OP03-041A,Usopp,op-03,Alternate Art,213574,RKards,IT,1,23.62
230000391,250323,OP03-041A,Usopp,op-03,Alternate Art,177765,Dyocaru,IT,1,23.73
299674782,250323,OP03-041A,Usopp,op-03,Alternate Art,166643,Lone Star PokeVault,US,1,24.41
266636251,250323,OP03-041A,Usopp,op-03,Alternate Art,157356,Quintamarcha,ES,2,29.73
300308613,250453,OP03-047a,Zeff,op-03,Alternate Art,3437,Frencies8,IT,1,8.34
297717278,250453,OP03-047a,Zeff,op-03,Alternate Art,36,Magic Planet,IT,1,8.35
296302053,250453,OP03-047a,Zeff,op-03,Alternate Art,52835,Pool4you,ES,1,9.53
298373014,250453,OP03-047a,Zeff,op-03,Alternate Art,52835,Pool4you,ES,1,9.53
299575569,250453,OP03-047a,Zeff,op-03,Alternate Art,295514,UrzasConsulting,IT,1,10.66
283898436,250453,OP03-047a,Zeff,op-03,Alternate Art,149296,Fun Gs collections,US,1,10.66
292998943,250453,OP03-047a,Zeff,op-03,Alternate Art,266544,DominoCity,IT,1,10.67
280022168,250453,OP03-047a,Zeff,op-03,Alternate Art,55848,Homelands,ES,1,10.68
291854686,250453,OP03-047a,Zeff,op-03,Alternate Art,81,Laconteacag,IT,1,11.06
277305467,250453,OP03-047a,Zeff,op-03,Alternate Art,229963,Tangerine-Cards,IT,1,11.89
296641477,250453,OP03-047a,Zeff,op-03,Alternate Art,69525,Piombo 10,IT,2,11.89
282157113,250453,OP03-047a,Zeff,op-03,Alternate Art,11531,Il Covo del Nerd,IT,2,11.89
294303937,250453,OP03-047a,Zeff,op-03,Alternate Art,71461,Good Games,AU,1,12.14
282075764,250453,OP03-047a,Zeff,op-03,Alternate Art,166643,Lone Star PokeVault,US,2,13.01
271321602,250453,OP03-047a,Zeff,op-03,Alternate Art,242109,Diadem Hobbies,CA,1,14.46
273036531,250453,OP03-047a,Zeff,op-03,Alternate Art,7731,Latana-tr,IT,1,16.01
226476604,250453,OP03-047a,Zeff,op-03,Alternate Art,74219,Gabgenqc,CA,1,17.62
279264329,250453,OP03-047a,Zeff,op-03,Alternate Art,779,Cardshopaolo,IT,4,28.57
251222046,250453,OP03-047a,Zeff,op-03,Alternate Art,108080,OPSSMARKET,IT,1,35.58
230000327,250453,OP03-047a,Zeff,op-03,Alternate Art,177765,Dyocaru,IT,1,39.24
279865595,253217,OP03-122,Sogeking,op-03,Secret Rare,149296,Fun Gs collections,US,1,6.65
300685256,253217,OP03-122,Sogeking,op-03,Secret Rare,131327,Nakamatrades,PT,1,7.77
300413421,253217,OP03-122,Sogeking,op-03,Secret Rare,280800,DarkJoker92,IT,1,8.34
274887965,253217,OP03-122,Sogeking,op-03,Secret Rare,78578,FREAK CORP,ES,2,8.51
299674781,253217,OP03-122,Sogeking,op-03,Secret Rare,166643,Lone Star PokeVault,US,2,8.55
299575559,253217,OP03-122,Sogeking,op-03,Secret Rare,295514,UrzasConsulting,IT,4,8.95
298518661,253217,OP03-122,Sogeking,op-03,Secret Rare,17803,TheSideralWolf,IT,1,8.96
300307943,253217,OP03-122,Sogeking,op-03,Secret Rare,21929,Galactus Roma,IT,11,10.11
257833336,253217,OP03-122,Sogeking,op-03,Secret Rare,5621,Card Universe,IT,1,10.64
266638980,253217,OP03-122,Sogeking,op-03,Secret Rare,157356,Quintamarcha,ES,4,10.7
294549500,253217,OP03-122,Sogeking,op-03,Secret Rare,157356,Quintamarcha,ES,4,10.7
266637585,253217,OP03-122,Sogeking,op-03,Secret Rare,157356,Quintamarcha,ES,6,10.7
294549506,253217,OP03-122,Sogeking,op-03,Secret Rare,157356,Quintamarcha,ES,4,10.7
293675662,253217,OP03-122,Sogeking,op-03,Secret Rare,30639,Jokerslair,IT,5,11.85
297119269,253217,OP03-122,Sogeking,op-03,Secret Rare,117801,TOWERSELLER,IT,1,11.88
267938827,253217,OP03-122,Sogeking,op-03,Secret Rare,66551,NeverlandMTG,ES,1,16.58
259045265,253217,OP03-122,Sogeking,op-03,Secret Rare,91373,LastDraw,DE,4,17.1
257056099,253217,OP03-122,Sogeking,op-03,Secret Rare,1992,Mascagni TCG,IT,1,17.57
234876958,253217,OP03-122,Sogeking,op-03,Secret Rare,117801,TOWERSELLER,IT,1,23.14
222815212,253217,OP03-122,Sogeking,op-03,Secret Rare,147477,Shinymasterjules15,CA,1,24.17
230000319,253217,OP03-122,Sogeking,op-03,Secret Rare,177765,Dyocaru,IT,2,29.73
252836693,253217,OP03-122,Sogeking,op-03,Secret Rare,213574,RKards,IT,2,35.47
249660176,253217,OP03-122,Sogeking,op-03,Secret Rare,46778,Three of a Kind,IT,2,35.58
300656769,256553,ST03-009,Donquixote Doflamingo,op-03,Alternate Art,149296,Fun Gs collections,US,1,52.67
299575556,256553,ST03-009,Donquixote Doflamingo,op-03,Alternate Art,295514,UrzasConsulting,IT,1,53.43
296542579,256553,ST03-009,Donquixote Doflamingo,op-03,Alternate Art,125523,CarrettodiCarta,IT,1,56.95
293675773,256553,ST03-009,Donquixote Doflamingo,op-03,Alternate Art,30639,Jokerslair,IT,2,59.27
277200411,256553,ST03-009,Donquixote Doflamingo,op-03,Alternate Art,61582,GradedStoreRusso,IT,1,117.81
291208561,256553,ST03-009,Donquixote Doflamingo,op-03,Alternate Art,28721,Dark-ritual,IT,1,117.81
285165329,256553,ST03-009,Donquixote Doflamingo,op-03,Alternate Art,779,Cardshopaolo,IT,1,128.36
277200852,256553,ST03-009,Donquixote Doflamingo,op-03,Alternate Art,61582,GradedStoreRusso,IT,1,164.64
282162053,256553,ST03-009,Donquixote Doflamingo,op-03,Alternate Art,166643,Lone Star PokeVault,US,1,198.34
299562413,256554,OP01-051,"Eustass""Captain""Kid",op-03,Alternate Art,295514,UrzasConsulting,IT,1,61.18
277200867,256554,OP01-051,"Eustass""Captain""Kid",op-03,Alternate Art,61582,GradedStoreRusso,IT,1,141.23
282155073,256554,OP01-051,"Eustass""Captain""Kid",op-03,Alternate Art,166643,Lone Star PokeVault,US,1,153.98
282155060,256554,OP01-051,"Eustass""Captain""Kid",op-03,Alternate Art,166643,Lone Star PokeVault,US,1,153.98
277200968,256554,OP01-051,"Eustass""Captain""Kid",op-03,Alternate Art,61582,GradedStoreRusso,IT,2,176.35
284261664,256555,ST04-003,Kaido,op-03,Alternate Art,149296,Fun Gs collections,US,1,45.68
297808300,256555,ST04-003,Kaido,op-03,Alternate Art,78578,FREAK CORP,ES,3,47.15
296398635,256555,ST04-003,Kaido,op-03,Alternate Art,96184,Invasioncnc,CA,1,49.72
273300594,256555,ST04-003,Kaido,op-03,Alternate Art,175155,Champion City Games,CA,5,50.43
293677238,256555,ST04-003,Kaido,op-03,Alternate Art,30639,Jokerslair,IT,1,52.4
299226365,256555,ST04-003,Kaido,op-03,Alternate Art,295514,UrzasConsulting,IT,1,53.13
226476852,256555,ST04-003,Kaido,op-03,Alternate Art,74219,Gabgenqc,CA,1,55.3
266638485,256555,ST04-003,Kaido,op-03,Alternate Art,157356,Quintamarcha,ES,1,117.81
299573368,256556,ST01-012,Monkey.D.Luffy,op-03,Alternate Art,295514,UrzasConsulting,IT,1,117.81
293760436,256556,ST01-012,Monkey.D.Luffy,op-03,Alternate Art,81,Laconteacag,IT,1,141.16
297354500,256556,ST01-012,Monkey.D.Luffy,op-03,Alternate Art,49706,LevelUp WeHaveFun,IT,2,141.17
279944803,256556,ST01-012,Monkey.D.Luffy,op-03,Alternate Art,39340,Magicianscirclets,IT,1,141.22
288198139,256556,ST01-012,Monkey.D.Luffy,op-03,Alternate Art,29717,Dantematteo,IT,1,141.96
290606128,256556,ST01-012,Monkey.D.Luffy,op-03,Alternate Art,71461,Good Games,AU,1,154.78
226476847,256556,ST01-012,Monkey.D.Luffy,op-03,Alternate Art,74219,Gabgenqc,CA,1,155.31
300949192,258830,OP04-051a,Who's.Who,op-04,Alternate Art,34195,Dracarysviterbo,IT,1,5.86
300092182,258830,OP04-051a,Who's.Who,op-04,Alternate Art,3437,Frencies8,IT,1,5.92
296890024,258830,OP04-051a,Who's.Who,op-04,Alternate Art,280800,DarkJoker92,IT,1,5.93
295273703,258830,OP04-051a,Who's.Who,op-04,Alternate Art,188042,TOPGAMESSRLS-CECINA,IT,1,5.97
280721411,258830,OP04-051a,Who's.Who,op-04,Alternate Art,144987,Artrite,IT,1,5.98
266637516,258830,OP04-051a,Who's.Who,op-04,Alternate Art,157356,Quintamarcha,ES,1,5.98
279269442,258830,OP04-051a,Who's.Who,op-04,Alternate Art,779,Cardshopaolo,IT,4,6.95
299575609,258830,OP04-051a,Who's.Who,op-04,Alternate Art,295514,UrzasConsulting,IT,1,7.03
283011935,258830,OP04-051a,Who's.Who,op-04,Alternate Art,71461,Good Games,AU,1,7.03
275991995,258830,OP04-051a,Who's.Who,op-04,Alternate Art,78578,FREAK CORP,ES,1,7.04
292015680,258830,OP04-051a,Who's.Who,op-04,Alternate Art,148161,PhyrexianPlaguelordMTG,IT,1,7.13
296658638,258830,OP04-051a,Who's.Who,op-04,Alternate Art,14263,CerberusTCG,IT,2,7.18
281429252,258830,OP04-051a,Who's.Who,op-04,Alternate Art,53869,Janderespi,ES,3,7.19
296463525,258830,OP04-051a,Who's.Who,op-04,Alternate Art,69525,Piombo 10,IT,2,7.19
270982438,258830,OP04-051a,Who's.Who,op-04,Alternate Art,74455,Illustrious Card and Games,US,1,7.91
281277360,258830,OP04-051a,Who's.Who,op-04,Alternate Art,5893,Gamic,IT,1,8.36
288595077,258830,OP04-051a,Who's.Who,op-04,Alternate Art,66624,BlackLotusCardstore,IT,1,8.36
252106258,258830,OP04-051a,Who's.Who,op-04,Alternate Art,3972,TolarianAcademy,IT,4,8.89
284068199,258830,OP04-051a,Who's.Who,op-04,Alternate Art,21929,Galactus Roma,IT,3,10.11
261272021,258830,OP04-051a,Who's.Who,op-04,Alternate Art,107603,AthensCollectibles,GR,1,10.71
242942676,258830,OP04-051a,Who's.Who,op-04,Alternate Art,149296,Fun Gs collections,US,1,11.48
241296105,258830,OP04-051a,Who's.Who,op-04,Alternate Art,11531,Il Covo del Nerd,IT,2,11.75
249492248,258830,OP04-051a,Who's.Who,op-04,Alternate Art,108080,OPSSMARKET,IT,1,11.89
224080216,258830,OP04-051a,Who's.Who,op-04,Alternate Art,52694,Mbraga17713,PT,2,14.24
293675539,258830,OP04-051a,Who's.Who,op-04,Alternate Art,30639,Jokerslair,IT,2,15.44
293676063,258830,OP04-051a,Who's.Who,op-04,Alternate Art,30639,Jokerslair,IT,1,35.46
265752007,258830,OP04-051a,Who's.Who,op-04,Alternate Art,22845,Mannorath,IT,2,35.57
269713689,258833,OP04-058a,Crocodile,op-04,Alternate Art,242109,Diadem Hobbies,CA,1,36.95
299288729,258833,OP04-058a,Crocodile,op-04,Alternate Art,266544,DominoCity,IT,1,40.09
246940541,258833,OP04-058a,Crocodile,op-04,Alternate Art,38370,EronsBazaar,IT,2,41.53
299573434,258833,OP04-058a,Crocodile,op-04,Alternate Art,295514,UrzasConsulting,IT,1,41.56
292031667,258833,OP04-058a,Crocodile,op-04,Alternate Art,7977,Onecardtcgstore,IT,1,41.57
293334833,258833,OP04-058a,Crocodile,op-04,Alternate Art,61582,GradedStoreRusso,IT,1,41.58
263701083,258833,OP04-058a,Crocodile,op-04,Alternate Art,166643,Lone Star PokeVault,US,1,43.85
293675875,258833,OP04-058a,Crocodile,op-04,Alternate Art,30639,Jokerslair,IT,1,46.24
250979875,258833,OP04-058a,Crocodile,op-04,Alternate Art,25843,Top Game Fucecchio,IT,1,46.26
296684397,258833,OP04-058a,Crocodile,op-04,Alternate Art,21929,Galactus Roma,IT,2,51.08
252836817,258833,OP04-058a,Crocodile,op-04,Alternate Art,213574,RKards,IT,1,81.53
298959906,258833,OP04-058a,Crocodile,op-04,Alternate Art,21929,Galactus Roma,IT,1,82.68
285309947,258833,OP04-058a,Crocodile,op-04,Alternate Art,5173,DailyTrading,IT,1,88.55
272621291,258833,OP04-058a,Crocodile,op-04,Alternate Art,779,Cardshopaolo,IT,1,104.94
297973873,258835,OP04-060a,Crocodile,op-04,Alternate Art,36,Magic Planet,IT,2,8.35
298869665,258835,OP04-060a,Crocodile,op-04,Alternate Art,69248,Kingtoy,IT,1,8.84
298053674,258835,OP04-060a,Crocodile,op-04,Alternate Art,69248,Kingtoy,IT,1,9.07
300509265,258835,OP04-060a,Crocodile,op-04,Alternate Art,181405,TKart,IT,1,9.13
291472527,258835,OP04-060a,Crocodile,op-04,Alternate Art,69248,Kingtoy,IT,2,9.16
234317381,258835,OP04-060a,Crocodile,op-04,Alternate Art,153312,Shardless Agents,IT,2,9.48
269713686,258835,OP04-060a,Crocodile,op-04,Alternate Art,242109,Diadem Hobbies,CA,2,9.65
257042724,258835,OP04-060a,Crocodile,op-04,Alternate Art,149296,Fun Gs collections,US,1,10.02
266637428,258835,OP04-060a,Crocodile,op-04,Alternate Art,157356,Quintamarcha,ES,1,10.12
299226368,258835,OP04-060a,Crocodile,op-04,Alternate Art,295514,UrzasConsulting,IT,1,10.75
296658639,258835,OP04-060a,Crocodile,op-04,Alternate Art,14263,CerberusTCG,IT,2,10.76
266477329,258835,OP04-060a,Crocodile,op-04,Alternate Art,86502,ChimeraTrading,IT,1,10.77
273218672,258835,OP04-060a,Crocodile,op-04,Alternate Art,175155,Champion City Games,CA,1,10.84
257824192,258835,OP04-060a,Crocodile,op-04,Alternate Art,5621,Card Universe,IT,1,11.16
272673277,258835,OP04-060a,Crocodile,op-04,Alternate Art,86502,ChimeraTrading,IT,1,11.23
239231734,258835,OP04-060a,Crocodile,op-04,Alternate Art,11531,Il Covo del Nerd,IT,5,11.7
270817498,258835,OP04-060a,Crocodile,op-04,Alternate Art,69525,Piombo 10,IT,2,11.76
284325662,258835,OP04-060a,Crocodile,op-04,Alternate Art,21929,Galactus Roma,IT,6,13.11
238120036,258835,OP04-060a,Crocodile,op-04,Alternate Art,150299,Martin-888,CA,1,15.26
244806884,258835,OP04-060a,Crocodile,op-04,Alternate Art,52835,Pool4you,ES,1,15.46
266636807,258835,OP04-060a,Crocodile,op-04,Alternate Art,157356,Quintamarcha,ES,4,15.46
271582111,258835,OP04-060a,Crocodile,op-04,Alternate Art,78578,FREAK CORP,ES,1,15.74
295478783,258835,OP04-060a,Crocodile,op-04,Alternate Art,48690,Guiropa,ES,1,17.75
238035748,258835,OP04-060a,Crocodile,op-04,Alternate Art,114696,DraftPunks,IT,1,17.99
294866100,258835,OP04-060a,Crocodile,op-04,Alternate Art,71461,Good Games,AU,1,20.84
252837364,258835,OP04-060a,Crocodile,op-04,Alternate Art,213574,RKards,IT,1,23.62
230000371,258835,OP04-060a,Crocodile,op-04,Alternate Art,177765,Dyocaru,IT,1,28.57
297717310,258837,OP04-028a,Diamante,op-04,Alternate Art,36,Magic Planet,IT,1,6.54
273218674,258837,OP04-028a,Diamante,op-04,Alternate Art,175155,Champion City Games,CA,1,7.28
287471822,258837,OP04-028a,Diamante,op-04,Alternate Art,148161,PhyrexianPlaguelordMTG,IT,1,8.31
299562423,258837,OP04-028a,Diamante,op-04,Alternate Art,295514,UrzasConsulting,IT,1,8.34
296571578,258837,OP04-028a,Diamante,op-04,Alternate Art,14263,CerberusTCG,IT,1,8.35
296641471,258837,OP04-028a,Diamante,op-04,Alternate Art,69525,Piombo 10,IT,1,8.36
297776501,258837,OP04-028a,Diamante,op-04,Alternate Art,107603,AthensCollectibles,GR,1,8.95
295065356,258837,OP04-028a,Diamante,op-04,Alternate Art,242109,Diadem Hobbies,CA,1,9.25
288599915,258837,OP04-028a,Diamante,op-04,Alternate Art,126519,Supermarket del Fumetto,IT,1,9.54
246940532,258837,OP04-028a,Diamante,op-04,Alternate Art,38370,EronsBazaar,IT,6,10.12
281530611,258837,OP04-028a,Diamante,op-04,Alternate Art,71461,Good Games,AU,7,10.43
237662405,258837,OP04-028a,Diamante,op-04,Alternate Art,149296,Fun Gs collections,US,1,11.17
234877012,258837,OP04-028a,Diamante,op-04,Alternate Art,117801,TOWERSELLER,IT,6,11.76
266636821,258837,OP04-028a,Diamante,op-04,Alternate Art,157356,Quintamarcha,ES,1,12.5
229734977,258837,OP04-028a,Diamante,op-04,Alternate Art,52835,Pool4you,ES,1,12.51
271582152,258837,OP04-028a,Diamante,op-04,Alternate Art,78578,FREAK CORP,ES,2,12.75
266477405,258837,OP04-028a,Diamante,op-04,Alternate Art,86502,ChimeraTrading,IT,1,13.05
284068207,258837,OP04-028a,Diamante,op-04,Alternate Art,21929,Galactus Roma,IT,6,13.11
262675748,258837,OP04-028a,Diamante,op-04,Alternate Art,59061,Gotto92-1,IT,1,14.29
223327943,258837,OP04-028a,Diamante,op-04,Alternate Art,64484,GameNation,CA,6,15.26
214397242,258837,OP04-028a,Diamante,op-04,Alternate Art,147477,Shinymasterjules15,CA,1,15.97
293676616,258837,OP04-028a,Diamante,op-04,Alternate Art,30639,Jokerslair,IT,4,59.27
285687632,258839,OP04-019a,Donquixote Doflamingo,op-04,Alternate Art,149296,Fun Gs collections,US,2,60.68
300092133,258839,OP04-019a,Donquixote Doflamingo,op-04,Alternate Art,3437,Frencies8,IT,1,76.77
299837806,258839,OP04-019a,Donquixote Doflamingo,op-04,Alternate Art,49706,LevelUp WeHaveFun,IT,1,76.78
299573428,258839,OP04-019a,Donquixote Doflamingo,op-04,Alternate Art,295514,UrzasConsulting,IT,1,76.82
293922911,258839,OP04-019a,Donquixote Doflamingo,op-04,Alternate Art,30639,Jokerslair,IT,1,76.83
299906190,258839,OP04-019a,Donquixote Doflamingo,op-04,Alternate Art,25843,Top Game Fucecchio,IT,1,76.84
273305663,258839,OP04-019a,Donquixote Doflamingo,op-04,Alternate Art,175155,Champion City Games,CA,2,82.11
293922871,258839,OP04-019a,Donquixote Doflamingo,op-04,Alternate Art,30639,Jokerslair,IT,4,82.67
300345699,258839,OP04-019a,Donquixote Doflamingo,op-04,Alternate Art,71461,Good Games,AU,1,96.33
229999703,258839,OP04-019a,Donquixote Doflamingo,op-04,Alternate Art,177765,Dyocaru,IT,1,116.65
230846463,258839,OP04-019a,Donquixote Doflamingo,op-04,Alternate Art,108080,OPSSMARKET,IT,1,217.32
233857739,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,148842,ShopponiStore,IT,1,21.26
299074024,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,227957,Frank24,IT,1,21.39
297848746,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,47300,Raffatcg,IT,2,23.62
296745569,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,188042,TOPGAMESSRLS-CECINA,IT,1,23.72
278586941,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,88724,Alt F4,CA,2,24.16
299562406,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,295514,UrzasConsulting,IT,1,24.91
291770246,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,72945,Arima,IT,2,24.92
291854835,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,81,Laconteacag,IT,1,25.37
289048141,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,56,Oblivionmtg,IT,1,26.23
257117165,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,149296,Fun Gs collections,US,3,27.43
292437603,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,148161,PhyrexianPlaguelordMTG,IT,1,29.67
298536901,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,52835,Pool4you,ES,1,32.07
279268672,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,779,Cardshopaolo,IT,2,41.0
278199171,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,71461,Good Games,AU,6,47.23
272621559,258841,OP04-031a,Donquixote Doflamingo,op-04,Alternate Art,779,Cardshopaolo,IT,1,93.24
279862324,258843,OP04-020a,Issho,op-04,Alternate Art,149296,Fun Gs collections,US,3,29.43
299912716,258843,OP04-020a,Issho,op-04,Alternate Art,3972,TolarianAcademy,IT,1,29.62
290353284,258843,OP04-020a,Issho,op-04,Alternate Art,29717,Dantematteo,IT,1,30.09
299573438,258843,OP04-020a,Issho,op-04,Alternate Art,295514,UrzasConsulting,IT,1,30.31
300409252,258843,OP04-020a,Issho,op-04,Alternate Art,38370,EronsBazaar,IT,1,30.32
299451013,258843,OP04-020a,Issho,op-04,Alternate Art,40620,AM Giochi e Fumetti,IT,1,30.32
296544432,258843,OP04-020a,Issho,op-04,Alternate Art,69525,Piombo 10,IT,2,33.24
285278933,258843,OP04-020a,Issho,op-04,Alternate Art,104611,Mryusei97-1,IT,1,33.24
279269063,258843,OP04-020a,Issho,op-04,Alternate Art,779,Cardshopaolo,IT,4,35.01
279477636,258843,OP04-020a,Issho,op-04,Alternate Art,117801,TOWERSELLER,IT,1,39.24
299839258,258843,OP04-020a,Issho,op-04,Alternate Art,66624,BlackLotusCardstore,IT,1,40.41
296684403,258843,OP04-020a,Issho,op-04,Alternate Art,21929,Galactus Roma,IT,5,43.91
294866139,258843,OP04-020a,Issho,op-04,Alternate Art,71461,Good Games,AU,1,50.62
299897452,258845,OP04-044a,Kaido,op-04,Alternate Art,34195,Dracarysviterbo,IT,1,8.24
299947015,258845,OP04-044a,Kaido,op-04,Alternate Art,280800,DarkJoker92,IT,1,9.02
297999760,258845,OP04-044a,Kaido,op-04,Alternate Art,69248,Kingtoy,IT,1,9.14
233857502,258845,OP04-044a,Kaido,op-04,Alternate Art,148842,ShopponiStore,IT,1,9.51
297867242,258845,OP04-044a,Kaido,op-04,Alternate Art,47300,Raffatcg,IT,2,11.3
299575545,258845,OP04-044a,Kaido,op-04,Alternate Art,295514,UrzasConsulting,IT,1,11.85
281770360,258845,OP04-044a,Kaido,op-04,Alternate Art,11531,Il Covo del Nerd,IT,2,11.88
273300592,258845,OP04-044a,Kaido,op-04,Alternate Art,175155,Champion City Games,CA,1,13.44
269713695,258845,OP04-044a,Kaido,op-04,Alternate Art,242109,Diadem Hobbies,CA,1,14.07
234876908,258845,OP04-044a,Kaido,op-04,Alternate Art,117801,TOWERSELLER,IT,1,14.29
284068113,258845,OP04-044a,Kaido,op-04,Alternate Art,21929,Galactus Roma,IT,10,15.46
226476906,258845,OP04-044a,Kaido,op-04,Alternate Art,74219,Gabgenqc,CA,1,16.05
293676857,258845,OP04-044a,Kaido,op-04,Alternate Art,30639,Jokerslair,IT,1,17.79
293675656,258845,OP04-044a,Kaido,op-04,Alternate Art,30639,Jokerslair,IT,2,23.61
266637621,258845,OP04-044a,Kaido,op-04,Alternate Art,157356,Quintamarcha,ES,1,28.44
266636991,258845,OP04-044a,Kaido,op-04,Alternate Art,157356,Quintamarcha,ES,1,28.44
293675757,258845,OP04-044a,Kaido,op-04,Alternate Art,30639,Jokerslair,IT,3,29.72
223333873,258845,OP04-044a,Kaido,op-04,Alternate Art,59061,Gotto92-1,IT,1,35.58
300517111,258847,OP04-082a,Kyros,op-04,Alternate Art,166204,CapeFearGames,US,1,10.21
281011298,258847,OP04-082a,Kyros,op-04,Alternate Art,184438,Holo_haven,US,2,11.26
300429391,258847,OP04-082a,Kyros,op-04,Alternate Art,149296,Fun Gs collections,US,1,12.22
297717309,258847,OP04-082a,Kyros,op-04,Alternate Art,36,Magic Planet,IT,4,12.53
300629356,258847,OP04-082a,Kyros,op-04,Alternate Art,11531,Il Covo del Nerd,IT,1,12.53
273300607,258847,OP04-082a,Kyros,op-04,Alternate Art,175155,Champion City Games,CA,1,12.8
299535858,258847,OP04-082a,Kyros,op-04,Alternate Art,295514,UrzasConsulting,IT,1,14.28
